1,964,4060,8838,1,1,1,1,1,1
1,1,1923,26515,1,1,1,1,1,1
427,1,2564,8838,1,1,1,1,1,1
136313,164047,427,1,1,76,197,30,168,104
1,964,2350,8838,1,1,1,1,1,1
1,482,1282,8838,1,1,1,1,1,1
1,482,641,8838,1,1,1,1,1,1
89736,1,256034,848506,788830,1,1,1,1,1
200838,203611,427,1,1,230,118,122,112,104
1,1447,2350,8838,1,1,1,1,1,1
427,482,1068,8838,1,1,1,1,1,1
1,482,1923,8838,1,1,1,1,1,1
44013,45354,1,1,1,30,1,30,28,34
427,1,1068,8838,1,1,1,1,1,1
10682,22677,1,1,1,1,1,1,1,1
1,2412,5129,8838,1,1,1,1,1,1
28630,59346,4274,1,1,15,39,15,28,52
1,1,4060,26515,1,1,1,1,1,1
14956,22677,1,1,1,1,1,1,1,1
2991,6754,42529,17677,55218,61,1,1,1,1
1,1,854,8838,1,1,1,1,1,1
427,482,427,8838,1,1,1,1,1,1
1,1,854,17677,15776,76,1,1,1,1
14101,23159,1,1,1,1,1,1,1,1
141868,171284,427,1,1,123,157,153,154,69
21365,23159,1,1,1,1,1,1,1,1
1281,1447,6197,8838,1,1,1,1,1,1
427,482,4060,8838,1,1,1,1,1,1
1,1929,427,8838,1,1,1,1,1,1
427,1,1068,8838,1,1,1,1,1,1
1,1,1,1,1,1,1,1,14,87
1,1,854,8838,1,1,1,1,1,1
1,1,1,1,1,1,39,92,1,1
1,1447,1923,8838,1,1,1,1,1,1
1,482,1282,8838,1,1,1,1,1,1
1,1,854,8838,1,1,1,1,1,1
1,1447,854,8838,1,1,1,1,1,1
58542,53556,1,1,1,1,1,46,84,104
854,482,1923,8838,1,1,1,1,1,1
1,1,1068,8838,1,1,1,1,1,1
